Index,Name,Description,Brand,Category,MRP_Price,Currency,Stock,EAN,Color,Availability,Internal ID,Qty,Selling_price
3694,Compact Printer Prime,Top just interest however child news baby.,Hensley-Gould,Automotive,519,INR,46,5.32145E+12,MediumVioletRed,in_stock,70,999,461.91
3695,Mini Fan Scooter Trimmer,Say art drive until pattern standard.,Gates-Blackburn,Smartwatches,852,INR,649,7.39295E+11,DarkViolet,out_of_stock,23,640,639
3696,Smart Grill Phone,Trouble wear opportunity news meeting.,"Chang, Clarke and Marshall",Toys & Games,294,INR,976,3.16842E+12,LightPink,backorder,5,666,232.26
3697,Digital Iron Monitor Fast Touch,Character perhaps office bar wife.,"Fowler, Martin and Hodge",Grooming Tools,470,INR,631,8.94779E+12,SandyBrown,limited_stock,56,827,380.7
3698,Clean Lamp Lamp,Author large better structure.,"Barber, Sandoval and Pham",Kids' Clothing,237,INR,897,8.64155E+12,LightPink,in_stock,98,939,168.27
3699,Lock,Available rock first raise explain.,Roy-Avery,Kitchen Appliances,272,INR,205,3.24354E+12,ForestGreen,limited_stock,67,471,168.64
3700,Automatic Cooler Watch Fan Premium One Digital,Back computer find film party.,"Hendrix, Saunders and Levy",Men's Clothing,792,INR,27,5.59587E+12,MediumSeaGreen,pre_order,19,108,720.72
3701,Advanced Cooler Plus Pro,Cultural upon wonder fly central sea.,"Carson, Hahn and Koch",Books & Stationery,779,INR,748,5.46097E+12,LightGoldenRodYellow,discontinued,81,586,490.77
3702,Digital Router Freezer Webcam Advanced Touch,Care issue popular they.,Kennedy and Sons,Home Decor,751,INR,711,9.27631E+12,MediumSpringGreen,discontinued,47,251,375.5
3703,Automatic Kettle Brush Fan Plus Compact Clean,Maintain everyone hit practice.,"Schroeder, Lawrence and Downs",Kids' Clothing,575,INR,268,7.16538E+12,Bisque,pre_order,99,282,287.5
3704,Smart Grill Grill Scale,Before contain while author rise take perhaps.,Sullivan-Mathis,Women's Clothing,134,INR,702,4.65943E+12,Peru,in_stock,96,402,67
3705,Rechargeable Fan Thermostat,Form large peace budget.,"Wiggins, Meza and Horne",Camping & Hiking,402,INR,903,2.13783E+12,LightSeaGreen,in_stock,46,725,289.44
3706,Tablet,Life how our campaign heart relationship.,Willis-Watkins,Sports & Outdoors,558,INR,319,6.84654E+12,Fuchsia,discontinued,21,570,284.58
3707,Smart Thermostat Stove Lamp Prime Automatic Lite,Rest send today mouth whom need executive.,Petty Inc,Skincare,820,INR,979,5.85457E+12,BurlyWood,limited_stock,69,716,565.8
3708,Silent Oven Trimmer Dock Touch Digital Lite,Thus other direction tell.,Sparks-Manning,Headphones & Earbuds,932,INR,752,7.36441E+12,DarkRed,pre_order,41,613,782.88
3709,Fridge Printer Mouse,Thousand throughout its positive.,"Hobbs, Wolfe and Villa",Women's Clothing,903,INR,436,5.35565E+12,DeepPink,in_stock,39,150,577.92
3710,Portable Mouse Monitor Phone,Argue from game price.,Erickson and Sons,Skincare,518,INR,34,8.92565E+12,DarkSlateGray,out_of_stock,60,258,321.16
3711,Clean Speakerphone Scanner Monitor,Professor east main.,Mendez-Diaz,Makeup,982,INR,778,3.87937E+12,DarkRed,backorder,26,694,746.32
3712,Mini Camera Vacuum Smart,Here trade my.,Ritter-Nielsen,Haircare,852,INR,341,7.02356E+11,DeepSkyBlue,out_of_stock,92,997,690.12
3713,Ultra Freezer Projector Webcam Lite,Dinner describe dog serve either star kitchen garden.,Sellers-Robinson,Headphones & Earbuds,918,INR,572,3.31663E+12,DimGray,pre_order,69,727,486.54
3714,Mini Drone Thermostat Headphones Touch Sense Automatic,Certain truth job return manager push employee.,Ortiz-Lowery,Makeup,391,INR,759,6.04124E+12,HotPink,discontinued,29,215,347.99
3715,Eco Brush Blender Vacuum Go,Simply different success trade several.,"Holland, Rose and Acosta",Team Sports,528,INR,115,1.01101E+12,BlueViolet,out_of_stock,19,89,274.56
3716,Advanced Dock Dock Trimmer Max 360 Digital,Old step piece those.,Flores LLC,"Accessories (Bags, Hats, Belts)",210,INR,126,7.49064E+12,DarkSlateBlue,in_stock,26,110,174.3
3717,Wireless Projector Digital,Thing toward control strong shoulder operation.,"Macias, Mcclain and Andersen",Toys & Games,796,INR,632,3.2506E+12,GhostWhite,limited_stock,35,319,628.84
3718,Silent Treadmill Silent 360,Social away wide debate edge.,Fleming-Vincent,Books & Stationery,626,INR,175,6.72447E+11,SeaGreen,pre_order,31,92,356.82
3719,Clean Brush Portable Prime,Mention floor hot care soldier factor vote.,"Ward, Fox and Finley",Laptops & Computers,934,INR,644,3.41845E+11,Tan,pre_order,43,515,653.8
3720,Advanced Fan Monitor Toaster Plus Edge,Six high successful you.,"Pena, Fowler and Simpson",Clothing & Apparel,28,INR,381,1.45401E+12,MediumSlateBlue,out_of_stock,22,247,17.64
3721,Smart Drone Thermostat Headphones Wireless Clean Edge,Everybody year yes join know.,Larsen-Meza,Haircare,297,INR,248,8.23702E+12,Fuchsia,limited_stock,23,773,234.63
3722,Ultra Vacuum Webcam Air Lite Edge,Forward mention population specific stop knowledge quite true.,"Cantu, Small and Chandler",Camping & Hiking,986,INR,576,8.44462E+12,GhostWhite,backorder,78,796,729.64
3723,Compact Printer,Cultural vote travel media success detail.,Quinn and Sons,Automotive,717,INR,47,4.12618E+12,MediumSpringGreen,limited_stock,64,980,544.92
3724,Premium Brush Compact Plus Advanced,Service hot show lot fire white usually truth.,Mckenzie Ltd,Haircare,615,INR,6,7.7201E+12,Chartreuse,out_of_stock,38,551,442.8
3725,Fast Clock Brush Ultra,Hospital they which one thousand.,Foster-Gomez,Smartphones,803,INR,728,2.56776E+12,Pink,limited_stock,83,804,505.89
3726,Mini Router Scanner Prime Air,Of officer Mrs carry several.,Crosby-Krueger,Grooming Tools,820,INR,847,5.9099E+12,Magenta,in_stock,24,893,467.4
3727,Smart Thermostat Camera Watch,Term follow that beyond.,King-Gould,Headphones & Earbuds,318,INR,946,6.01179E+12,MediumPurple,discontinued,6,470,213.06
3728,Rechargeable Brush One,Push cover old.,Mathis Inc,Team Sports,602,INR,414,6.61819E+12,DimGray,backorder,69,510,541.8
3729,Mouse,Despite bag water industry cell.,Ellis-Horne,Books & Stationery,754,INR,838,3.42142E+12,SteelBlue,backorder,7,125,565.5
3730,Automatic Camera Heater Webcam Smart,Ago tonight change choice.,Gonzalez-Moody,Toys & Games,357,INR,471,2.82536E+12,DeepPink,out_of_stock,60,536,203.49
3731,Pro Charger Radio Plus 360,Account good between concern our they turn.,Calhoun-Chapman,Smartphones,477,INR,56,5.29636E+12,MidnightBlue,pre_order,64,823,324.36
3732,Smart Blender Cooker Air Plus Sense,Mr example week record continue smile.,Lane Inc,Men's Clothing,839,INR,492,4.15907E+12,Lime,in_stock,77,355,780.27
3733,Rechargeable Heater Smart Silent,Nature environment collection should physical some build practice.,"Leach, Holloway and Jenkins",Kitchen Appliances,698,INR,81,9.05125E+12,Salmon,backorder,23,901,600.28
3734,Rechargeable Lamp Scanner Vacuum Prime Automatic Ultra,Power table sport next role pick.,Haas Inc,Clothing & Apparel,952,INR,912,6.40087E+12,LightGreen,backorder,97,879,894.88
3735,Fan Monitor Toaster,Similar others husband from we statement.,Molina-York,Makeup,456,INR,259,5.72803E+12,GoldenRod,pre_order,78,291,378.48
3736,Eco Cooker Premium Sense,Hair his economy.,Allen-Orozco,Bedding & Bath,179,INR,221,3.07774E+12,DodgerBlue,pre_order,67,680,128.88
3737,Drone Heater Scanner,Also traditional position.,"Farmer, Flores and Brennan",Women's Clothing,984,INR,199,5.52982E+12,Cyan,pre_order,8,671,747.84
3738,Fast Dock Air Mini,Start friend instead entire data worker.,Green Ltd,Fitness Equipment,978,INR,257,3.22671E+12,RosyBrown,out_of_stock,47,185,762.84
3739,Pro Drone Printer,Then sea town level present.,Rojas-Heath,Shoes & Footwear,819,INR,586,4.24264E+12,MediumVioletRed,pre_order,63,635,532.35
3740,Compact Vacuum Printer Pro Pro,Remain day crime drug school recognize.,Mcclain and Sons,Grooming Tools,273,INR,92,4.29223E+12,Linen,in_stock,86,769,229.32
3741,Iron,Focus alone tough beat economy.,Mcintosh-Robbins,Haircare,180,INR,302,5.48924E+12,DarkKhaki,limited_stock,22,872,171
3742,Automatic Printer Charger Brush Advanced,Should computer ball tonight agree space feel.,Murillo Group,Office Supplies,738,INR,311,7.70238E+12,LightCoral,discontinued,96,885,649.44
3743,Fast Brush,Somebody whom sea great effort serve.,George Inc,Skincare,737,INR,934,6.8386E+12,Violet,pre_order,97,462,486.42
3744,Fridge,Tough put why address.,Vang Inc,Fitness Equipment,585,INR,115,9.27095E+12,LightSkyBlue,pre_order,47,619,438.75
3745,Toaster Clock Monitor,Probably eat everything strategy head left.,Jordan PLC,Smartphones,947,INR,109,1.01164E+12,Plum,limited_stock,66,484,814.42
3746,Mini Watch Mini,Conference physical class night son.,Davidson-Small,Headphones & Earbuds,298,INR,379,3.79272E+12,DeepSkyBlue,backorder,99,837,253.3
3747,Compact Mixer Lamp Go,Time rich per move significant city difference finally.,Decker and Sons,Smartwatches,458,INR,808,8.5106E+12,MediumSlateBlue,discontinued,71,919,316.02
3748,Ultra Monitor Eco Ultra,We step quite behavior medical five.,Mcfarland-Owens,Skincare,403,INR,627,1.31351E+12,LightGray,discontinued,16,631,265.98
3749,Advanced Tablet Router Printer,Company quickly discover.,Ferrell and Sons,Toys & Games,878,INR,72,5.08101E+11,DeepPink,out_of_stock,82,678,535.58
3750,Premium Keyboard Speaker Go,Boy play late hospital have size rather.,"Nash, Wagner and Monroe",Bedding & Bath,465,INR,694,1.03447E+12,PapayaWhip,discontinued,14,321,390.6
3751,Portable Grill Brush Watch Automatic,May would environment Mrs them bag serve.,"Galvan, Woodard and Newman",Bedding & Bath,404,INR,267,3.68219E+12,Ivory,in_stock,26,689,375.72
3752,Silent Speakerphone Mixer Plus Automatic,Room image speak behind firm.,Curry Inc,Beauty & Personal Care,801,INR,293,8.85424E+12,Brown,discontinued,6,476,608.76
3753,Pro Camera Treadmill Heater Prime,Certain special minute day camera exist city party.,"Mccall, Schmitt and Nash",Laptops & Computers,32,INR,325,5.17287E+11,Magenta,backorder,76,515,19.52
3754,Router Phone,Continue shoulder professional including major back million.,Hutchinson-Bradshaw,Automotive,876,INR,824,7.85084E+12,LimeGreen,backorder,49,476,516.84
3755,Clean Lock Prime Lite,Sure recent computer until still player town.,Gould-Hartman,Health & Wellness,445,INR,214,1.09455E+11,AntiqueWhite,discontinued,16,64,280.35
3756,Portable Webcam Scooter Digital,Interview phone also ask around hand.,"Orozco, Harmon and Kline",Skincare,691,INR,327,5.48846E+12,Beige,discontinued,74,474,421.51
3757,Automatic Shaver Digital X Touch,Author impact agent executive would major.,Buckley Inc,Fitness Equipment,496,INR,35,2.42431E+12,LightSkyBlue,limited_stock,27,768,391.84
3758,Digital Fan Phone,Total how buy already approach hospital if.,Malone and Sons,Women's Clothing,447,INR,551,3.13701E+12,Gray,out_of_stock,35,783,286.08
3759,Dock Dock Trimmer,Business anyone evening truth analysis fight analysis group.,Dean Ltd,Kids' Clothing,5,INR,267,7.89689E+12,PaleGoldenRod,backorder,68,793,4.2
3760,Mini Shaver Prime,Stuff establish office take.,Mcpherson Inc,Cycling,618,INR,633,1.19862E+11,Chartreuse,discontinued,47,299,370.8
3761,Silent Dock Ultra Sense,Check draw American agreement.,"Cole, Lynch and Chaney",Toys & Games,230,INR,716,5.61965E+12,DimGray,out_of_stock,13,931,218.5
3762,Smart Webcam Cooker Toaster,Finally trial father value stay generation.,"Pace, Grant and Rice",Camping & Hiking,654,INR,391,6.44647E+12,FireBrick,in_stock,11,1000,438.18
3763,Smart Blender,State add third water determine account.,"Hart, Livingston and Duncan",Bedding & Bath,174,INR,864,9.44861E+11,Plum,in_stock,32,766,111.36
3764,Smart Lock Camera Clean,Detail her reduce on measure option.,Barnett-Bailey,Health & Wellness,613,INR,973,3.73531E+12,DimGray,limited_stock,94,276,404.58
3765,Silent Shaver Thermostat,Word our cost hope news stock.,Payne-Garner,Cleaning Supplies,135,INR,886,7.04904E+12,Silver,discontinued,5,839,113.4
3766,Eco Toaster Scanner Air Portable Silent,Floor carry whole table financial.,Harrison LLC,Men's Clothing,301,INR,736,5.47948E+12,Tomato,discontinued,86,892,285.95
3767,Rechargeable Scooter Smart,Charge develop hospital person.,Perez LLC,Books & Stationery,300,INR,979,1.28489E+12,LightSteelBlue,out_of_stock,53,707,213
3768,Automatic Router Sense Digital Sense,Left rule begin already.,Mcintyre Inc,Automotive,244,INR,619,8.16118E+12,SaddleBrown,in_stock,50,718,136.64
3769,Rechargeable Toaster Air Automatic Prime,City social many thank lose good.,"Hale, Zamora and Pratt",Grooming Tools,195,INR,123,5.13392E+12,OldLace,backorder,2,60,152.1
3770,Smart Speaker Router Lamp 360,Rest million avoid front long whose concern treatment.,"Bean, Fox and Colon",Books & Stationery,137,INR,71,3.93381E+12,Teal,in_stock,23,311,72.61
3771,Vacuum,Catch operation year poor forward many of.,"Cooley, Skinner and Cross",Skincare,201,INR,973,4.41856E+12,Maroon,limited_stock,37,744,134.67
3772,Rechargeable Mixer Max,Once control citizen general.,Roy-Marquez,Shoes & Footwear,829,INR,569,3.92096E+12,Coral,discontinued,5,993,480.82
3773,Wireless Speakerphone Oven Edge Advanced Digital,Pressure add specific.,Clark-Scott,Women's Clothing,107,INR,139,7.40217E+12,MediumSpringGreen,in_stock,54,396,78.11
3774,Portable Scooter Edge Go 360,Arm machine lose lawyer baby get people require.,Graham-Casey,Women's Clothing,225,INR,634,5.15437E+11,DarkGreen,limited_stock,42,94,126
3775,Ultra Tablet Tablet Kettle Lite Plus Eco,Size thousand husband realize.,"Leblanc, Terry and Dickerson",Beauty & Personal Care,586,INR,597,73833150235,Green,pre_order,95,712,451.22
3776,Advanced Lamp Grill Touch,Lay water source site election question enough.,Aguirre-Brady,Beauty & Personal Care,273,INR,796,2.08641E+12,MistyRose,in_stock,67,114,237.51
3777,Silent Fan Monitor Toaster Smart Mini Pro,Tax science treat economy few blue.,Sheppard Inc,Office Supplies,857,INR,657,4.8786E+12,IndianRed,discontinued,82,314,719.88
3778,Fan,Room several near mention student size again.,"Bright, Cooley and Farrell",Skincare,456,INR,334,1.8938E+12,DarkSalmon,backorder,60,846,273.6
3779,Automatic Heater Stove Scanner,Give ten throughout.,"Alexander, Morton and Nielsen",Cameras & Accessories,536,INR,55,2.38784E+12,YellowGreen,in_stock,42,554,359.12
3780,Rechargeable Radio Radio Eco One,Nice arrive court day rise.,Ali-Perry,Office Supplies,765,INR,625,9.0756E+12,IndianRed,pre_order,53,606,558.45
3781,Camera Monitor Charger,Hope direction board population southern age.,"Coleman, Hamilton and Gill",Office Supplies,943,INR,394,7.2689E+12,LightYellow,limited_stock,60,549,641.24
3782,Dock,Economy item require quite although figure big.,Dean PLC,Skincare,784,INR,601,3.04481E+12,Lime,in_stock,33,844,588
3783,Clean Router Automatic 360,Contain throw table adult sit enter what.,"Carr, Prince and Peck",Makeup,364,INR,76,3.50683E+12,DarkOrchid,in_stock,63,552,222.04
3784,Pro Toaster,Mission institution behind.,Robinson Inc,Headphones & Earbuds,923,INR,826,6.55788E+12,HotPink,out_of_stock,43,884,729.17
3785,Stove Iron,End executive point whole lay of group.,Zuniga-Allen,Automotive,496,INR,914,6.37317E+12,Azure,limited_stock,61,637,381.92
3786,Premium Headphones 360 Lite,Major picture present occur.,"Dyer, Walters and Stanley",Fishing & Hunting,628,INR,993,5.55664E+12,Thistle,discontinued,79,788,489.84
3787,Advanced Webcam Webcam Treadmill Sense Go,Listen six report treatment.,"Cox, Tran and Mathis",Books & Stationery,712,INR,954,8.51099E+12,FireBrick,backorder,83,679,462.8
3788,Ultra Radio,Apply along part amount model before have.,"Hamilton, Crane and Watson",Haircare,864,INR,990,2.41428E+12,Teal,limited_stock,87,136,717.12
3789,Wireless Iron Microphone Premium,Seat help economy.,Mullins-Frank,Women's Clothing,417,INR,841,6.24578E+12,MediumBlue,discontinued,80,910,287.73
3790,Advanced Watch Smart,Door war director yourself.,Boyd Inc,Fragrances,575,INR,518,9.10368E+12,DarkBlue,out_of_stock,28,87,506
3791,Smart Headphones Sense Plus Clean,Up sister pressure population yard role.,Allen PLC,Skincare,837,INR,933,1.41742E+12,DarkCyan,in_stock,98,115,468.72
3792,Smart Speaker,Republican side evidence sense.,"Barnett, Haas and Mcintyre",Clothing & Apparel,343,INR,106,8.12685E+12,LightYellow,limited_stock,70,727,291.55
3793,Thermostat Camera Watch,Put church goal drop share.,Oconnell Inc,Furniture,333,INR,608,9.98994E+12,Orange,discontinued,79,496,286.38
3794,Mini Freezer Mixer Air Advanced,Heavy hundred Mr treat account.,Orr-Franco,Smartwatches,645,INR,447,9.14017E+12,CadetBlue,discontinued,97,743,528.9
3795,Trimmer Clock,Leader whether poor receive finish various.,Santana-Garza,Kids' Clothing,101,INR,957,7.81569E+12,Lime,limited_stock,10,555,75.75
3796,Tablet Tablet Kettle,Space night network thus something hour.,Murillo PLC,Home & Kitchen,428,INR,417,9.3042E+12,HoneyDew,in_stock,43,152,389.48
3797,Premium Watch Fridge,None within relate join art worry no term.,"Ashley, Costa and Keller",Team Sports,61,INR,926,5.7617E+12,Beige,discontinued,47,922,37.21
3798,Mixer Lamp,Trouble middle response.,Case and Sons,Men's Clothing,926,INR,329,2.69018E+12,DarkGray,pre_order,31,959,629.68
3799,Clean Trimmer Compact,Remember sell structure stand.,"Paul, Oliver and Mcclain",Home Decor,129,INR,424,2.72137E+12,Linen,discontinued,6,226,74.82
3800,Rechargeable Dock Mini Ultra,Protect cover along similar certainly garden save.,Finley and Sons,Home Decor,847,INR,169,1.82351E+12,SlateBlue,limited_stock,57,595,643.72
3801,Advanced Keyboard Compact,Head black wait short.,Cobb-Long,Smartphones,322,INR,742,2.0392E+12,MistyRose,pre_order,51,706,257.6
3802,Digital Watch Touch Compact,Myself time we wear.,Perry-Jenkins,Cameras & Accessories,558,INR,601,5.56447E+12,CornflowerBlue,limited_stock,65,823,362.7
3803,Eco Iron Edge,Interesting dark training Republican ask.,Mercado-Hammond,Grooming Tools,884,INR,514,9.83087E+12,PowderBlue,discontinued,67,904,468.52
3804,Automatic Light Heater Clock,Film floor hand although know establish because.,Tapia-Ramsey,Automotive,79,INR,894,8.19508E+12,PaleGreen,backorder,96,643,62.41
3805,Automatic Speakerphone Stove Tablet Rechargeable Ultra Lite,Buy speak mission.,Guzman Ltd,Cleaning Supplies,740,INR,154,4.66379E+12,Moccasin,out_of_stock,19,117,466.2
3806,Automatic Clock Router Fridge Digital Automatic,Present performance question north continue story across safe.,Burns PLC,Fitness Equipment,577,INR,441,9.51365E+12,DarkSlateBlue,backorder,29,329,380.82
